text_id,div_name,segment_id,word_count,full_text
g1a15,A15 Descriptio Tincturae Universalis,20,125,"Loth des Salis Fixi und und ½ Loth der rothen Seele, so nimm vom Spiritu 3. Loth, vom Sale Volat. ½. quentlein, vom Sale fixo ½ Loth, thue es zusammen in einen Kolben, und destillire es so oftt herüber, biß alles übergehet, und nichts am Boden zurücke bleibet, und also hastu das fixe flüchtig gemacht, und solches wohl uniret, und ist das menstruum universale ferttig; Alßdenn thue darzu ein Theil der rothen Seele, nach obigen Gewichte alß ½ [Unze] und unire es wohl. Dieses menstrui, wobey der [CZ: Schwefel] schon uniret, nimm so viel alß du wilst, und thue es in eine Phiole von solcher Größe daß 3. Theil lehr bleiben, die Zeit aber zu verkürtzen setze ein Theil fein gefeilet [CZ: Gold] zu 7."
g1a15,A15 Descriptio Tincturae Universalis,21,82,"Theilen des obigen, sigillire solches und setz es in gelinde Wärme, so wird das [CZ: Gold] darinnen aufgelößet, und zu einem Saamen verkehret, in welchem Semine die prima materia des [CZ: Gold] enthaltten, und von unserer prima materia angezogen wird, und sich unabscheidlich uniret, und die übrige Unreinigkeit sincket an Boden, von solcher Unreinigkeit seige das läuttere gar sanftt in eine andere Phiole durch einen gläsernen Trichter von solcher Größe wie oben, sigillire es hermetice, und setze es in Athanor, gib 40."
g1a15,A15 Descriptio Tincturae Universalis,22,141,"Tage ein vaporisches [CZ: Feuer], so wird in solcher Zeit die materia putreficiren und die Schwärtze erreichen, wenn solches vorbey, so setze die Phiole in Asche, und gib 1 grad mehr [CZ: Feuer], so erzeiget sich der Regenbogen, und wird zuletzt eine grüne Farbe, welche unsere gesegnete Grüne ist, haltte mit der digestion 45. Tage an, und stärcke das [CZ: Feuer], so beginnet es weiß zu werden, haltte in diesem grad der Wärme an, biß alles durchaus gantz weiß und gläntzend wird. Nunmehro hastu die weiße Tinctur, welche, nach Ihrer multiplication [CZ: Kupfer] in [CZ: Silber] verwandelt. Setze die Phiole in Sand, und haltte in solchem gradu biß es beginnet umb den Sand gelbe zu werden, dann gib den viertten Grad, und haltte aus biß alles im Glaß durchaus roth geworden ist, alßdann vergrabe die Phiole in Sand, und gib 3."
g1a15,A15 Descriptio Tincturae Universalis,23,56,"Tage starck [CZ: Feuer], so scheidet sich in der Mitte ein Korn wie ein Rubin, welches die aller edelste tinctur ist, und also ist die Q. Essenz erlanget, wofür Gott höchlich zu loben, und Ihme zu dancken ist, die unterste rothe durchsichtige Erde ist zur medicin zu gebrauchen alß eine Panacea Dos. 2 biß 3. gr."
g1a15,A15 Descriptio Tincturae Universalis,24,72,"Sonsten wirstu bey diesem Wercke große Wunder sehen, wofür du billig Gott dancken wirst, dass Er dich also glücklich gemachet hatt. erweise dich darumb gegen Deinen Nechsten diensttferttig, und meyde das Böße, sey nicht stoltz noch neydisch, sondern diene nach der Eigenschaftt Gottes, deßen Geschöpffe du bist, nimm jeden, laß dier die Armen befohlen seyn, und solchen auch des reichen Seegens Gottes nach nothdurftt genießen, so wirstu alles haben was du bedarffest."
g1a15,A15 Descriptio Tincturae Universalis,25,68,"Diese unschatzbahre Tinctur ist sowohl an Kräftten, alß auch an Gewichte unendlich zu vermehren, tingire auch nach der Ersten Fixation nicht über 10 Theile, biß es sich zuvor wieder in seinem Waßer, woraus es kommen, erquicket, womit mann eben zu Wercke gehet, wie das Erste mahl, außer daß die Zeit viel kürtzer ist; Nimm 1 Theil der Tinctur, oder des Rubin rothen Korns und 3 theil (auch 7."
g1a15,A15 Descriptio Tincturae Universalis,26,123,"Theil) des menstrui universalis, sigillire es zusammen in einer Phiole, und setze es in Athanor, und regiere dieses [CZ: Feuer] per gradus nach Nothdurftt, welches du nach der letzten elaboration wohl wahrnehmen wirst, biß es zuletzt wieder fix und zue einem Rubin rothen Stein wird, und solches wiederhole 7 mahl, und nachdem es roth worden, gib wieder ein paar Tage starck Feuer, so scheidet sich die Tinctur von der Erde. 18 Nimm 3 Theil gereinigt [CZ: Gold], laß solches in einen gutten Tiegel wohl fließen, u. treiben, trage alß denn ein Theil der Tinctura Philos. darauf, verdecke den Tigel und laß es ein paar Stunden biß 3 Stunden starck fließen, so wirstu den lapidem alß eine brüchige materia finden, die pulverisire und bewahr."
g1a15,A15 Descriptio Tincturae Universalis,27,82,"Dieses dienet nicht zur Medicin der Menschen, sondern zur transmutation der Metallen. Nimm 100 Theil Mercury purgati, last solchen im Tigel wohl warm werden und wenn Er beginnet einen schwartzen Rauch von sich zu geben, alßdenn trage 1 Theil des Lapidis Philosophici darein, verdecke den Tiegel und laß es wohl fließen 4 Stunden, so wird aller Mercurius zue Pulver, davon trage einen Theil auf andere 100 Theile biß es nicht mehr zu Pulver, sondern zu feinem und beständigen [CZ: Gold] tingiret wird."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,0,117,"25 Laßet Euch machen etzliche Fäßer wie die Salpeter-Sieder haben, unten mit Stellhöltzern und Zapffen, laßet einer zwerchen Hand hoch rein Stroh fest auf einander auf die Stell-Höltzer legen, schüttet die Fäßer fest voll reiner Erde, auß einer Leichen-Gruben, die nicht steinicht, und fein fett ist, gießet oben darauf rein warm Wasser, allerdings wie es die Salpeter-Sieder machen, laß es 24 Stunden stehen, daß es das reine Saltz auß der Erden in sich ziehen, darnach laßt untten Zapffenloch fein sacht abtrieffen in ein ander höltzern Gefäß, und machet solcher Erde Laugen eine gutte quantität, wenn nun derselben eine gutte Nohtdurfft vorhanden, so laßet solche in einen eingemauerten Keßel einsieden, biß der Keßel ein 8 oder 10 eingesotten."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,1,113,"Darbey aber ist inacht zunehmen, daß es keinmahl über die Helffte einsiede. Wenn nun letzlich ein halber Keßel voll gutter starcker Lauge übrig, so schlaget oder thut sie heraus in einen sonderlichen Keßel, der in der frischen Erden stehet, und laßets also etzliche Tage kühl und unbedecket stehen, so wächset das reine ErdenSaltz im Keßel an, wie anderer Salpeter, daßelbe müst Ihr hernach mit solviren und coaguliren so offt reinigen und läutteren, biß es gantz schön durchsichtig und cristallinisch worden. Das heißet dann Sal Nitri Terra Philosophicum, welches im Meer der Welt schwebet, das Waßer welches die Hände nicht naß macht, ohne welches in der gantzen Welt nichts gebohren noch gezeuget werden kann."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,2,97,"Und alßdann habt Ihr das Secretum omnium Philosophorum in Händen, und den Brunnquell Fontanam Naturae, darinnen der gedachte Spiritus Naturae häuffig verborgen stecket, darauß Leben und Gesundheit herfließet, wie ferner wird angezeuget werden. Dieses unser Sal Nitri Terrae, ob es wohl dem Ansehen nach, nur ein einig Ding zue seyn scheinet, hatt es doch drey untterschiedliche Salia in sich, denn vor sich selbst ist es erstlich unser Philosophisch Sal Nitri, darinnen der Spiritus Mundi stecket, nicht gar flüchtig, auch nicht gar fix, sondern einer mittelmäßigen Natur. Fürs Andere hatt es in sich ein Sal Armoniacum, oder Volatile."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,3,283,"Fürs Dritte stecket auch in Ihme ein Sal Alkali oder Fixum. Also ist es drey einig und imitiret Seinen Schöpfer in diesem Puncto welches alles durch die Bereitung des Feuers, auf nachfolgende Weise, offenbahr gemacht wird. 26 Nehmet von gedachten unsern schönen Erden-Saltz 1 lb stoßet es klein, und mischet daruntter 3 lb seiner eigenen Erden daraus es gezogen worden. (Dieselbe Erde aber muß zuvor in einem Töpffers Offen wohl calciniret seyn) machet runde Kugeln daraus, mit ein wenig Waßers, last sie trocknen, und destilliret sie in einer gutten irdenen Retorte per gradus [CZ: Feuer] herüber in eine Vorlage, darin ein Maaß rein destilliret Waßer sey, treibts zuletzt wenn die Spiritus herüber, mit starcken [CZ: Feuer], so sublimiret sich das flüchtige Saltz, theils in der Vorlage, theils im Halße der Retorten, Lasts gemachsam erkaltten, den Spiritum und das Sal Volatile waschet beydes zusammen in der Vorlage, nehmet nun wieder ein neu lb Salis Nitri, und 3 lb seiner calcinirten Erden, thut wieder einen Brand, also den dritten, vierten oder so viel Ihr wollet, und sammlet den Spiritum sambt dem [CZ: Salz] Volatili, fleißig zusammen, ingleichen auch alle Capita mortua, den Spiritum und das Sal Volatile thut zusammen in eine gläßerne Kolben, so darzu groß genung, separiret das Phlegma in MB davon, alß dann setzet es in die Cineres oder Arenam, ziehet den Spiritum auch besonders herüber, und rectificiret solchen etzliche mahl in cineribus, und verwahrets in einem weitten geraumen Glaß, in loco frigido, dem Sali Volatili aber, so noch in fundo, gebet starck Feuer, so erhebet sich daßelbe auch in die Höhe, solch sublimiren wiederholt so offt, biß es keine feces mehr hinter sich läst, daßelbe verwahret dann wohl zuegebunden in loco calido."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,4,90,"Jetzt nehmet nun die Capita mortua von allen Bränden vor die Hand calciniret Sie noch einmahl mit starcken Feuer in einen Töpffer- oder Ziegel- Offen, ziehet alß denn das Sal Fixum heraus, und purificiret solches auf den höchsten Grad. Nun Bißher habt Leib, Seele und Geist unsers gebenedeyten Steines von einander geschieden, und ein jedes absonderlich, so hoch Ihrs in dieser Arbeit, durch die edle Pyrotechniam, bringen können, von Seinen heterogeneribus und anhangenden Flucht gereiniget; Jetzo wollen wir nun solche drey gereinigte Stücke wieder zusammen setzen, und in eines bringen."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,5,79,"Nehmet derowegen im Nahmen des Herrn Euer flüchtig und ander fixes Saltz, so viel Ihr deßen überahl bekommen, alles zusammen, reibet es in einer kleinen Glaß-Schalen zum subtilen Pulver, thut es in ein hoch und weit Kolben-Glaß, und gißet alleintzelich andere gereinigten Spiritum e nostro sale Nitri gemachsamb darauf, setze es dann wohl verwahret hin, in eine gelinde digestion, so werden sich diese 3. principia gar lieblich wieder mit einander vereinigen, und alle 3 zue einen eigenen Waßer werden."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,6,79,"Wäre es aber Sache, daß es noch etzliche feces oder weißliche terram gen Boden fallen ließe, so separiret dieselbe davon, und freut Euch in dem Herrn mit hertzlicher Freude, dancket ihm Tag und Nacht, wenn Ihr so weit gebracht habt, denn jetzt habt Ihr den rechten wahren Haupt-Schlüssel oder Philosophischen Stein in Händen, mit welchen Ihr alle verschloßene Thüren und Thore aller Metallen und Mineralien auch Edelgesteine aufschließen und in das aller geheimste Quartum Robur der Natur kommen könnt."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,7,131,"Denn dieses Waßer ist das wahrhaftte Menstruum Universale, das rechte Waßer des Leebens, mit welchem sich alle Metalla gerne vereinigen insonderheit aber das Gold, welches sich darinne verjünget wie ein Adler. Es ist das Waßer, welches alle Metallen die gleichsam ohnmächtig und tod sind, wieder erquicket und impregniret, lebendig, und fruchtbahr machet; Es ist die rechte Fontana, darinnen sich alle, in Sonderheit aber der König, gerne baaden. Es ist Ihre rechte Mutter von der Sie alle anfänglich herkommen, und in deren Leib Sie wieder gebohren werden. Es ist des Basilij alles in allem. Denn es ist alles weil 27 alles in Ihm stecket, und alles auß Ihm herkommet; Und weil es das Esse allen Dingen giebet, und auch das Verum Esse aller Dinge ist, Also ists nicht unbillig alles in allen."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,8,53,"Es ist unsere Philosophische Milch, welche durch das metallische Coagulum, nemlich [CZ: Gold]iche gemachet und zue einem Steinhartten Philosophischen Käße wird. Die Zusammensetzung des Ferments oder [CZ: Gold] mitt unserem Waßer. Ich habe gesagt, daß sich der König oder das Gold mit unserm Waßer gerne vereinige, und sich darinnen verjüngere wie ein Adler."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,9,105,"Jetzo will Ich Euch daßelbe zue machen auch lehren. Nehmet einen Theil klein gefeilt Gold, und unsers [CZ: Quecksilber] Waßers 10 Theil, thuts zuesammen in ein rein scheide Kölblein, so wird unser Waßer von stund an das Gold gantz lieblich und natürlich auflösen. Stellet es eine Nacht hinn, scheidet alßdenn die Erden so sich gesetzet hatt, davon, das Andere aber gißet in ein rein und starck Phiol-Gläßlein, daß 2 Theil deßelben lehr bleiben, verschmeltzets aufs beste, und setzet es im Nahmen des Herrn in Euren digerir-Offen gebet Ihm erstlich ein Vaporisch Feuer, in währender putrefaction und Schwärtze, welches genungsamb zwischen 40 und 50 Tagen geschiehet."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,10,107,"Alßdenn setzet es in die Asche, und gebet Ihm etwas stärcker Feuer, daß Euer Glaß so warm sey, alß die Sonne mitten im Sommer auf die Schieffer scheinet, so werden sich die folgenden 50. Tage über allerley Farben sehen laßen. Hernach setze es in den Sand so tief, daß es gutten thalers breit bloß stehet, so werdet Ihr abermahl in 50 Tagen den hellen Philosophischen Monden-Schein, oder die edle Dianam in einen schönen weißen Kleyd zuschauen bekommen, laßet Euch aber solche der Diana Schönheit nicht zu sehr gefallen, und laßet deßwegen noch nicht ab, sondern continuiret einen gradum ignis, so wirds in 30 Tagen alles Gelbe werden."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,11,110,"Alß denn vergrabet das Glaß gantz hinnuntter in Sand, und gebt Ihm ein ziemlich starck Feuer, so wirds in 40 Tagen gantz roht werden, und Und in der Mitten ein hell leuchtend Rubin roht Körnlein sehen laßen, und also endlich der König des Reichs, und Feuer-Beständige-Phönix-Vogel gleich alß ein junges Hünlein auß Seinen Schalen herfür kriechen, u. sich ingestalt eines rubinrothen Körnleins sehen laßen, und wird alßo endlich der König des Reichthums und der Gesundheit gebohren werden. Daßelbe Körnlein nehmet nun heraus und sondert es von Seinen Andern rothen Pulver, alß von Seinen excrementis ab, denn solche sind in Seiner innersten Wurtzel gestecket, und hatt Sie in dieser zu erläuttern."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,12,111,"Die Natur selber, weil es der Kunst nicht möglich gewesen, per minima davon geschieden. Und habt Ihr alhier Augenscheinlich zu ersehen, daß es nicht alles lautter Lapis, oder Tinctur wird, was mann in der Macht Arbeit einsetzt, sondern die verständige Natur scheidet nur das 5tum esse davon, und läßet die feces ut sulphura, alß heterogenea liegen dieselben thut hinweg, das reine Körnlein aber verwahret alß einen hochtheueren und königlichen Schatz, denn es ist das wahrhaftte, höchstgereingte Quintum esse und semen auri das rechte tingirende Gold-Körnlein, und ein solch lebens kräfttiges Füncklein, mit welchem Ihr ein unaußlöschliches Feuer, immerwehrendes Reichtum, Euch anzünden könnet, vermittelst oftt wiederholter imbibition und coagulation auf folgende Weise."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,13,220,"Weil die Philosophi sagen: Lapis noster non tingit, nisi prius tingatus liquore proprio, so mehret dieses; Nehmet Euern neugebohrenen Phoenicem, und setzet Ihm seines eigenen Waßers (menstrui Philosophici) 10 Theil zue, und procediret allermaßen wie in der Ersten Arbeit, biß es wieder auf die höchste und vollkommene Röthe gebracht, und ohne Rauch ferner gantz beständig gemachet worden. Nehmet Euerer Medicin einen Theil, unsers Waßers 10 Theil setzet es 28 es ein, und laßets durch die Farben gehen, biß zur fixen Röthe. Also möget Ihr mit unserm Waßer multipliciren so oftt und viel Ihr wollet. Es die Composition einerley process und Arbeit, einmahl wie das andere, nur alleine daß es an der Zeit immer kürtzer, und so viel eher zue Ende gehet, je öftter Ihr Ihn mit Seinem eigenen Waßer begießet und coaguliret. Und wenn Ihrs so weit gebracht, so ists hernach nur eine Kurtzweil und Kinderspiel, und behalttet Euch allezeit einen Theil der Tinctur zurück zur multiplication, so könnet immer in Würcken bleiben und dörftt das Werck nicht wieder von fornen anfangen. In der Ersten Multiplication bringt Ihr den Tinctur Theil auf 10. theil in der Andern auf 100, in der Dritten auf 1000, in der Viertten auf 10000 und also consequenter jede multiplication auf 10 höher in infinitum hinein, nur jedesmahl Menstruum 10 Theil zue einem Theil Tinctur genommen."
g1a16,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,14,126,"Also habt Ihr nun den gantzen Process der warhafftigen Universal-Tinctur ohne einigen defect von Anfang biß zue Ende, gantz deutlich und treulich eröffnet, brauchts zum Lobe Gottes, zur Nutz Eures Nechsten und aller armen nothleidenden Menschen, auch Euch selber zue Euerer zeitlichen Wohlfahrt. Und was Ich forne in praefatione erinnert und gebeten habe, deßwegen vergeßet ja meiner nicht, sondern halttet Euch stehts darnach, und laßet dießes ja in keine unreine Hände kommen, meldet Mich auch hinfort gegen niemand. Der Allerhöchste und allein Weise Gott aber regiere Euch stehtiglich mit Seinem gutten Geist, daß Ihr alles wohl anfanget, glücklich mittelten und frelig vollenden möget. Dem ich Euch auch, und dieses hiermit hertzlich will befohlen haben. datum Vlißingen in Seeland den 14. May 1638. Alexander Sethonius Philosophus Anglicus"
g3a21,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,0,59,"23 Ex ore D. Jac: Alst[einio]: Secretum Se[n]divojae [Recipe] Terram Universalem Arietis vel Tauri, eins Knies tieff unter dieselb Erd gegraben, darauß distillir ein Spiritus, u. extrahir das [CZ: Salz] mit [CZ: Wasser]r, evaporire, gjunge cum suo Spiritu, und laß sich an der Sonnen nieder schlagen, oder durch offt cohobiren mach deß Saltzes genug, auffs wenigste 7 mal cohobiret."
g3a21,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,1,102,"Hujus Salis Nostri [Recipe] partes undecim, [CZ: Gold]lis parte 1, Luna partes duas: Laß fliessen inn geschlossenem tigel drei in ein and, oder gemacht daß nicht durch- fliesse, 7 Monat im glaßofen, es evadet Sol vivus et semen purum, wird die Sphaera Saturni, das ist, das Sal terrae, und Luna sampt dem groben Leib Solis ferschwinden, und das Leben bleiben, Hoc solvati in 10 partibus roris nostri, decies vel qndecies (ut apud Imparticem R.) rectificati, damit es so clar und starck werde, daß diß Sol angreiff, dem gemeinem thuete nichts (Ego contrarium vidi apud Comitem Wilhelmum a Solms) Solutio Solis curat Lepram."
g3a21,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,2,84,"Coque per 10 menses, et tinget una pars 864. Multiplica, solvendu unam tinctura in 10 menstrui roris, it deinde solvet [CZ: Luna] fixa quantum poterit; quo facto, iteru coque per 10 Menses. Hoc fac toties, quad crescesin virtute et quantitate in tantum, ut solutio denigus solvat [CZ: Gold] vulgarem, ita ut nec ad fundum cadat, sed in butyrum abeat subito. Tunc cito coagulari potest, ita ut tandem sit opus 3 dierum. In defectu roris capiatur aer coagulatus. Laus Deo. Ex hoc processu intellige priolem."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,0,163,"77 Es ist erstlich zuwißen, daß die Erde aller dinge Sähmen, wie auch derselben wirkung und zeugens in sich schleußt und begreiffet; den sie ist das Subjectum aller himlischen Straalen und einflüße, Sie wirt auch von den andern elementen und himmeln geschwengert, und ist das Centrum und fundamentum, wie auch die Mutter aller dinge, daraus alles gebohren wird. Den so sie nach gebuer gereiniget und sublimiret, als den unter freien himel gesetzet, wirt sie alßbaldt von himmlischer wirkungen und tugenden foecundieret und geschwängert, das sie von sich selbst allerlei Kreuterlein, Würmelein, Tierlein und Metallen für klein herfür bringen wirt: den in ihr ist groß geheimniß, und ist der Erstgeberne Geist der Natur in Ihr verborgen. So soll man wißen, daß in ihrem centro eine jungfräuliche Erde verborgen lieget, die soll man mit wasser und feuer von Ihrer Unsauberkeit reinigen, Ihre drei principia gereiniget wiederumb zu sammen fügen und damit philosophischer Weiße als folgen wirt procediren. In obgedachter Erden sein drey unterschiedliche Salia verborgen."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,1,160,"Erstlich ein philosophisch Nitrum, so von der Erden durch der Sonnen, Mondeß und anderer Sterne stralen empfangen, den je mehr und hitziger die Sonnen und Sterne Stralen schießen, je mehr centralischer das [CZ: Salz] Nitri wirt, jedoch das solches von philosophischen und nicht gemeinen Nitro verstanden werde. Zum 2. ist der himmlische unsichtbahre Geist der Natur nemlich der Spiritus mundj in einem flüchtigen Saltze, in dieser Jungfräulichen Erd verborgen. Und letztlich ist in ihr ein fixes [CZ: Salz] als sein receptacul und corper den vorigen 2. Salum, von Gott eingepflanzet das also die drei salia in dieser Erde verborgen liegen, wie sie aber daraus zu bringen folget hernachen [Recipe] der Erden, so von der Sonnen, des Mondes und anderer Sternen Straalen genugsahm geschwängert, und teile solche in zwei abgewogene teihl, und solches geschieht darumb, daß man der Natur wiederumb ihr gleich gewicht geben könne; Den auß einem teil wird das Philosophische Nitrum, auß dem andern teihl das flüchtige [CZ: Salz]."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,2,54,"Item das fixe Salz und corpus gezogen, und durch diesen weg kann man also am gewichte, so man sonsten fleißig arbeitett, nicht leichtlich irren, welches sonsten, so man aus einem Theil alleine diese drey Salia ausziehen wollte, leichtlich geschehen könte, Ehe dan wir aber fortschreiten will ich erstlich den modum Impraegnationis terrae allhier melden."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,3,121,"Den wiewohl alles erdreich hirzu tauglich ist, dennoch ist eins besser und bequemer als das ander. Wir Nehmen nun Rote fette Erden etliche Karren, den ein ziemlicher Vorath nötig ist die colligiren wir also. Wir gruben etwa ehlen tief in die erden: darnach Nahmen wir heraus große Molden voll, setzten sie Abends unter den freien Himmell da extrahierte sich ein grauelicht Saltz oben in superficie wie ein Meersaltz etwa Messer rückens dick, das nahmen wir ab und continuirten das aussetzen bey Nacht, ( in die non fiat quia [CZ: Gold] iterq ad se trahet) biß wir ein Saltzehte Erde mehr verspürten. Andernortlich gruben wir eine große Kühle in einer wiesen, wo sonsten schone Blümlein undt Kreuterlein pflegen zu wachsen, vermerket. 3."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,4,74,"Ehlen lang und breit in 4drato mörgens ante [CZ: Sonne] ortum colligierten wir die salische Erde in superficie ebener maßen ab, biß wir gedachtes genug haben. sed ad rer.p Die erste Arbeit wirt nicht anders, den durch Sieden, filtrieren, evaporiren und schießen alß die Salpeter macher sich gebrauchen, volebracht, Es sol und muß aber solches uffs höchste gereiniget werden, also das Nitrum uff seiner hochsten diapharnität erscheine, und gleichsam am glantz einer Christallen übertreffe."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,5,55,"So das geschehen, so nimb seiner hinderstellig Erden laß diesselbe drey oder vier mahl erglüen, damit nichts flüchtiges mehr in Ihr sey, und zu einem teill Nitri nimm 3 teil seiner gecalcinierten Erden, alles woll untereinand gemenget, Setze solches in eine irdene verlutierte retorten, jedoch soll man auff ein mahl über 6 lb nicht einsetzen."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,6,120,"Als nemblich 1 ½ lb Nitri und 4 ½ lb terra calcinata, Solches soll man nach gebrauch, wie man sonsten mit dem [CZ: Scheidewasser] oder spiritu [CZ: Salpeter] pflegt, diestillieren. Zu den recipienten soll man 2 lb diestilliret Regenwasser vorschlagen, damit sich die spiritus so gantz roth herüber gehen, darein schlagen und niederschlagen, und muß der recipient woll, verlutiert sein, damit keine spiritus verrieche mögen So laß man alle Zeit, wan nur distillation verrichtet, den Ofen woll erkalten, den recipienten abgenommen und woll verwahret. Im fall der Retorta noch gantz mag man sie wiedrumb gebrauchen (neue calcinierte Erde und Nitrum genommen) und soll man alle destillationes zusammen thun Solcher destillationen muß man so viel thuen nach dem viel Nitri vorhanden."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,7,67,"So alles geschehen thue die gesamleten Spiritus mit dem [CZ: Wasser] in eine Kolben cum Alembico lutato pone in baln. ad destillandum. Man soll aber zuvorhin die Vorlage mit 2 lb [CZ: Wasser] abmeßen, und dieselbe merken, das Waßer 78 wieder ausgießen damit man die am Anfang vorgeschlagene 2 lb [CZ: Wasser] wiederumb in baln. herüber ziehe, und man wissen könne, wen man zu destilliren aufhören soll."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,8,58,"Wie woll sich die Spiritus von dem balneo nicht leicht erheben lassen, jedoch so geschieht solches umb besser Nachrichtung willen. Nimb hernach den Kolben mit dem Spiritus e balneo pone in arena cum alembico bene lutato, et da [CZ: Feuer]m per gradum, bis die spiritus alle herüber sein. Oportet ut figurae bene sint clausa, ne ruba spiritus evolent."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,9,61,"Hoc facto frigeseat und verwar die spiritus in vitro clauso in loco frigido, und das glas soll nur halb voll sein, damit die spiritus circuliren können. [Recipe] 6 lb terrae, in de retortae lutatae, procede destillando, ut ante in omnibus, ficati cum Nitro et terra calcinata factum, So wirt mit dem Spiritu ein flüchtiger Saltz in einem dunkelen dunste herüber gehen."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,10,79,"Im fall sich am Halse etwan weißes vom flüchtigen Sale anhenkete, thue solches wan alles erkaltet, zu dem spiritu, und in diesem werke muß kein [CZ: Wasser] vorgeschlagen werden, den die Erde hat selbsten Ihre Feuchtigkeit, darin die spiritu sich schlagen können, bei sich solcher destillationen (muss so viel geschehen, biß das der ander theil der Erden aller verbraucht worden), und soll die hinterstellige Erde oder caput mortuum fleißig zur extraction des fixen Saltzes als folgen wirt, aufgehoben werden."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,11,73,"Man nehme alsdan alle diese destillationes zusammen, thue sie in einen kolben cum Alembico lutato, laß erstlich das phlegma in balneo, darnach die spiritu in arena cum recipiente lutato herüber gehen, solche spiritus gehören zu diesem werke nicht, sollen bestendens aufgehoben werden, den sie zu anderen Sachen dienlich. Das caput mortuum so in fundo des kolbens nimb, thue es in ein klein kölbelein cum alembico lutato et sublima [CZ: Feuer] forti in arc[a]na."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,12,55,"So wird sich das flüchtige Saltz im Helm herumb schne weiß an sublimiren, und am Boden wirt gar ein leichte Erde verbleiben, quam abyce. Das flüchtige und sublimierte [CZ: Salz] kann de novo sublimieret werden, ita ut nullae feces amplius sentiantur: hoc Sal custodi in vitro peculiari bene clauso, alias ab aere resolventen in auqam."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,13,77,"Die hinderstellige Erden (cap.mort.) calcinir die in [CZ: Feuer] aperto zur Aschen, welches in 10 oder 12 Stunden in offenem [CZ: Feuer] geschieht. Hoc facto procedire damit mit [CZ: Wasser] pluviali destillata calida, alß so man sonst nur Lauge machet, so wirt mit dem [CZ: Wasser] das fixe [CZ: Salz] hindurch rinnen, procedir solange, biß das kein [CZ: Salz] mehr in der Erden gespüret wirt, und solche Erde wirt von den Philosophis terra maledicta genandt, quam abyce."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,14,85,"Das [CZ: Wasser] cum sale filtra, evapora, et tunc habes Sal in fundo, hoc solve, filtra coagula aliquoties, donec Christallinum sit et perspicuum, et tunc etiam praeparatum est. [Recipe] das fixe und volatilische [CZ: Salz] zusammen, gieß gemachsamb den spiritus nitri darüber, so werden sie sich einander annehmen und zu [CZ: Wasser] werden dieses [CZ: Wasser] ist der [CZ: Quecksilber] triumphans Philosophorum et menstruum Universale den mit diesem [CZ: Wasser] kan man alle Metalla und Edellgesteine aufschliessen, das es ein lauter feurig [CZ: Wasser] ist."
g3a22,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,15,51,"Wie man in opere magno weiter damit procediren soll, sequitur. Und dieses ist daß die Edelgesteine zerfallen [CZ: Antimon], [CZ: Schwefel], [CZ: Arsen] sucunum, sei was es wolle Perlen Corallen uff den dieß wie eine Asche ohne [CZ: Feuer] nur ein Magnetstein [xx] hünereies groß zwischen den Stein und Solvirschalen gelegt."
